x-coordinate,y-coordinate,Similarity_score
 10.1083%jcb.201201133html,10.1016%j.jaut.2007.02.007html,0.07096391754670173
 10.1083%jcb.201201133html,10.1016%j.jaut.2008.12.003html,0.0719405003380662
 10.1083%jcb.201201133html,10.1016%j.jaut.2014.02.013html,0.07323444788351718
 10.1083%jcb.201201133html,10.1016%j.lungcan.2006.06.001html,0.07249000243555592
 10.1083%jcb.201201133html,10.1016%j.lungcan.2006.06.006html,0.07121240800329576
 10.1083%jcb.201201133html,10.1016%j.lungcan.2008.05.026html,0.07163912221811775
 10.1083%jcb.201201133html,10.1016%j.lungcan.2009.06.013html,0.07206686667407436
 10.1083%jcb.201201133html,10.1016%j.lungcan.2009.10.010html,0.07184347547323944
 10.1083%jcb.201201133html,10.1016%j.lungcan.2011.01.012html,0.0716894753192393
 10.1083%jcb.201201133html,10.1016%j.lungcan.2011.10.002html,0.07265840763828613
 10.1083%jcb.201201133html,10.1016%S0169-5002(01)00212-4html,0.0718598759830611
 10.1083%jcb.201201133html,10.1016%S0169-5002(03)00239-3html,0.07162926473271303
 10.1083%jcb.201201133html,10.1038%34214html,0.07318120951351637
 10.1083%jcb.201201133html,10.1038%44188html,0.07279189352692073
 10.1083%jcb.201201133html,10.1038%nature07034html,0.07270031843534563
 10.1083%jcb.201201133html,10.1038%nature07091html,0.07323049001814874
 10.1083%jcb.201201133html,10.1038%nature08027html,0.07243304185227961
 10.1083%jcb.201201133html,10.1038%nature10539html,0.07238873917639799
 10.1083%jcb.201201133html,10.1038%nature12878html,0.08137585342667009
 10.1083%jcb.201201133html,10.1038%onc.2012.182html,0.055083905567976155
 10.1083%jcb.201201133html,10.1038%onc.2013.184html,0.07087271697281872
 10.1083%jcb.201201133html,10.1038%onc.2013.237html,0.07179307294605675
 10.1083%jcb.201201133html,10.1038%onc.2014.22html,0.08158864956796685
 10.1083%jcb.201201133html,10.1038%onc.2014.404html,0.07174651692752754
 10.1083%jcb.201201133html,10.1073%pnas.1101273108html,0.07274316058345098
 10.1083%jcb.201201133html,10.1073%pnas.1108537109html,0.07238548760385621
 10.1083%jcb.201201133html,10.1073%pnas.1202214109html,0.07206358192222095
 10.1083%jcb.201201133html,10.1073%pnas.1211179110html,0.08025462931375626
 10.1083%jcb.201201133html,10.1073%pnas.1310331110html,0.07334295065692531
 10.1083%jcb.201201133html,10.1073%pnas.1319190110html,0.080608430994621
 10.1083%jcb.201201133html,10.1111%j.1348-0421.2004.tb03525.xhtml,0.4213054187192118
 10.1083%jcb.201201133html,10.1111%j.1348-0421.2005.tb03723.xhtml,0.3498768472906404
 10.1083%jcb.201201133html,10.1111%j.1348-0421.2010.00241.xhtml,0.07149265486422629
 10.1083%jcb.201201133html,10.1111%j.1365-2672.2010.04795.xhtml,0.0725596953845059
 10.1083%jcb.201201133html,10.1111%j.1462-2920.2008.01842.xhtml,0.07314098053014306
 10.1083%jcb.201201133html,10.1111%j.1462-2920.2012.02741.xhtml,0.07183650117005957
 10.1083%jcb.201201133html,10.1111%j.1462-2920.2012.02788.xhtml,0.07230997886371948
 10.1083%jcb.201201133html,10.1111%j.1472-765X.2012.03263.xhtml,0.07088666749888772
 10.1083%jcb.201201133html,10.1126%science.1156725html,0.1216077719654105
 10.1083%jcb.201201133html,10.1126%science.1176709html,0.11821346469622329
 10.1083%jcb.201201133html,10.1126%science.1231897html,0.11805514682361973
 10.1083%jcb.201201133html,10.1128%IAI.00013-12html,0.07136882145825985
 10.1083%jcb.201201133html,10.1128%IAI.00063-12html,0.07253796924252565
 10.1083%jcb.201201133html,10.1128%IAI.00156-09html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.00206-12html,0.07210849899407701
 10.1083%jcb.201201133html,10.1128%IAI.00539-13html,0.07216862482885977
 10.1083%jcb.201201133html,10.1128%IAI.00552-13html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%IAI.00805-10html,0.07132130529162661
 10.1083%jcb.201201133html,10.1128%IAI.00913-08html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.00956-09html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.01008-13html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%IAI.01165-12html,0.07103750756200844
 10.1083%jcb.201201133html,10.1128%IAI.01192-08html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%IAI.01203-10html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.01769-14html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.05798-11html,0.07126436781609191
 10.1083%jcb.201201133html,10.1128%IAI.06056-11html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.06230-11html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.06295-11html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.68.1.72-79.2000html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%IAI.69.10.6131–6139.2001html,0.07110824893156142
 10.1083%jcb.201201133html,10.1128%IAI.71.2.766–773.2003html,0.07169718521141655
 10.1083%jcb.201201133html,10.1128%IAI.71.2.948-955.2003html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.71.3.1209–1216.2003html,0.07221834426916096
 10.1083%jcb.201201133html,10.1128%IAI.72.3.1223-1229.2004html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%IAI.73.3.1386-1398.2005html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%IAI.73.3.1754–1763.2005html,0.07212375120850789
 10.1083%jcb.201201133html,10.1128%IAI.74.2.1148-1155.2006html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.00001-09html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%JCM.00418-06html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.41.6.2341-2347.2003html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.41.8.3584-3591.2003html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.42.12.5885-5888.2004html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%JCM.42.2.665-669.2004html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.42.3.1082-1088.2004html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.43.7.3512-3515.2005html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.43.8.4002-4009.2005html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%JCM.44.3.772-776.2006html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%mBio.00252-13html,0.4213054187192118
 10.1083%jcb.201201133html,10.1128%mBio.00275-11html,0.3498768472906404
 10.1083%jcb.201201133html,10.1128%mBio.00495-12html,0.4213054187192118
 10.1083%jcb.201201133html,10.1186%1471-2180-10-53html,0.07335377500753992
 10.1083%jcb.201201133html,10.1186%1471-2180-13-113html,0.07243733700376698
 10.1083%jcb.201201133html,10.1186%bcr3128html,0.07128117227935737
 10.1083%jcb.201201133html,10.1186%bcr3200html,0.07163912221811775
 10.1083%jcb.201201133html,10.1186%bcr3201html,0.07152297696069598
 10.1083%jcb.201201133html,10.1186%bcr3322html,0.07976907574627279
 10.1083%jcb.201201133html,10.1186%bcr3441html,0.07211541419299272
 10.1083%jcb.201201133html,10.1186%bcr3692html,0.07112834115486644
 10.1083%jcb.201201133html,10.1186%gb-2013-14-10-r121html,0.07200558089850284
 10.1083%jcb.201201133html,10.1371%journal.pbio.1001847html,0.13542587680518714
 10.1083%jcb.201201133html,10.1371%journal.pgen.1003094html,0.1360556563823352
 10.1083%jcb.201201133html,10.1371%journal.pgen.1003361html,0.1375677777422687
 10.1083%jcb.201201133html,10.1371%journal.pgen.1004121html,0.1246566460359565
 10.1083%jcb.201201133html,10.1371%journal.pgen.1004480html,0.1349043644192679
 10.1083%jcb.201201133html,10.1371%journal.pntd.0002890html,0.12369938107869138
 10.1083%jcb.201201133html,10.1371%journal.pone.0053510html,0.12229456367387403
 10.1083%jcb.201201133html,10.1371%journal.pone.0053940html,0.13784933239319974
 10.1083%jcb.201201133html,10.1371%journal.pone.0057285html,0.13584450579524465
 10.1083%jcb.201201133html,10.1371%journal.pone.0062170html,0.1246566460359565
 10.1083%jcb.201201133html,10.1371%journal.pone.0063581html,0.12323514356182241
 10.1083%jcb.201201133html,10.1371%journal.pone.0064904html,0.12482195081664571
 10.1083%jcb.201201133html,10.1371%journal.pone.0068296html,0.12362443038835613
 10.1083%jcb.201201133html,10.1371%journal.pone.0069134html,0.12346006483937522
 10.1083%jcb.201201133html,10.1371%journal.pone.0069485html,0.12282593194717772
 10.1083%jcb.201201133html,10.1371%journal.pone.0069583html,0.12409180025371935
 10.1083%jcb.201201133html,10.1371%journal.pone.0069592html,0.1230009280166019
 10.1083%jcb.201201133html,10.1371%journal.pone.0070508html,0.12352581105896754
 10.1083%jcb.201201133html,10.1371%journal.pone.0071127html,0.12350504909488569
 10.1083%jcb.201201133html,10.1371%journal.pone.0084982html,0.137901562039493
 10.1083%jcb.201201133html,10.1371%journal.pone.0086342html,0.12267513548301734
 10.1083%jcb.201201133html,10.1371%journal.pone.0087003html,0.12318256456187493
 10.1083%jcb.201201133html,10.1371%journal.pone.0089546html,0.12313133374141327
 10.1083%jcb.201201133html,10.1371%journal.pone.0090318html,0.12341600809428743
 10.1083%jcb.201201133html,10.1371%journal.pone.0090608html,0.12444625813326071
 10.1083%jcb.201201133html,10.1371%journal.pone.0092066html,0.12482758620689649
 10.1083%jcb.201201133html,10.1371%journal.pone.0092189html,0.12346006483937522
 10.1083%jcb.201201133html,10.1371%journal.pone.0092305html,0.12346006483937522
 10.1083%jcb.201201133html,10.1371%journal.pone.0092626html,0.12243226001410201
 10.1083%jcb.201201133html,10.1371%journal.pone.0093563html,0.1224529332589952
 10.1083%jcb.201201133html,10.1371%journal.pone.0093995html,0.12327097172992807
 10.1083%jcb.201201133html,10.1371%journal.pone.0094472html,0.12210937177883752
 10.1083%jcb.201201133html,10.1371%journal.pone.0094830html,0.12295729963072766
 10.1083%jcb.201201133html,10.1371%journal.pone.0095434html,0.1239446890353395
 10.1083%jcb.201201133html,10.1371%journal.pone.0095926html,0.12595966167859474
 10.1083%jcb.201201133html,10.1371%journal.pone.0096343html,0.12260536398467425
 10.1083%jcb.201201133html,10.1371%journal.pone.0098448html,0.12364586937300592
 10.1083%jcb.201201133html,10.1371%journal.pone.0099137html,0.12218113290350885
 10.1083%jcb.201201133html,10.1371%journal.pone.0103868html,0.12350504909488569
 10.1083%jcb.201201133html,10.1371%journal.pone.0105049html,0.12591207548810723
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003114html,0.13547207685138718
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003445html,0.13889570714068922
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003576html,0.13582144083711478
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003845html,0.13575941860214358
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003896html,0.1357502888084312
 10.1083%jcb.201201133html,10.1371%journal.ppat.1003981html,0.13598585322723244
 10.1083%jcb.201201133html,10.1371%journal.ppat.1004059html,0.12322451735973317
 10.1083%jcb.201201133html,10.1371%journal.ppat.1004195html,0.13529438436600238
 10.1083%jcb.201201133html,10.3892%ijo.2012.1343html,0.07200558089850284
 10.1083%jcb.201201133html,10.3892%ijo.2012.1470html,0.07198245122197133
 10.1083%jcb.201201133html,10.3892%ijo.2012.1617html,0.07115569224527352
 10.1083%jcb.201201133html,10.3892%ijo.2012.1714html,0.07192915976945014
 10.1083%jcb.201201133html,10.3892%ijo.2012.1741html,0.07221834426916096
 10.1083%jcb.201201133html,10.3892%ijo.2013.1761html,0.0721718088324258
 10.1083%jcb.201201133html,10.3892%ijo.2013.1789html,0.07069124717419684
 10.1083%jcb.201201133html,10.3892%ijo.2013.1809html,0.07118370639241778
 10.1083%jcb.201201133html,10.3892%ijo.2013.1903html,0.07176850171405524
10.1002%ijc.27627html,10.1002%ijc.27730html,0.7639857492323889
10.1002%ijc.27627html,10.1002%ijc.27863html,0.7385736465945375
10.1002%ijc.27627html,10.1002%ijc.27917html,0.7801960637257684
10.1002%ijc.27627html,10.1002%ijc.27927html,0.7739740547911358
10.1002%ijc.27627html,10.1002%ijc.27989html,0.12781244512878698
10.1002%ijc.27627html,10.1002%ijc.28001html,0.12781244512878698
10.1002%ijc.27627html,10.1002%ijc.28032html,0.12781244512878698
10.1002%ijc.27627html,10.1002%ijc.28280html,0.12781244512878698
10.1002%ijc.27627html,10.1002%ijc.28289html,0.12781244512878698
10.1002%ijc.27627html,10.1016%j.ccell.2014.09.008html,0.6795091429701348
10.1002%ijc.27627html,10.1016%j.ccr.2012.10.003html,0.7119220277757151
10.1002%ijc.27627html,10.1016%j.ccr.2013.02.018html,0.7044239128783412
10.1002%ijc.27627html,10.1016%j.ccr.2013.04.019html,0.7000209161428772
10.1002%ijc.27627html,10.1016%j.ccr.2013.12.007html,0.7174154929456342
10.1002%ijc.27627html,10.1016%j.cyto.2003.11.014html,0.701657526220886
10.1002%ijc.27627html,10.1016%j.cyto.2004.11.009html,0.6815308578044673
10.1002%ijc.27627html,10.1016%j.cyto.2004.12.015html,0.6753169851034638
10.1002%ijc.27627html,10.1016%j.cyto.2005.12.007html,0.6672253859290516
10.1002%ijc.27627html,10.1016%j.cyto.2006.07.009html,0.665175344138997
10.1002%ijc.27627html,10.1016%j.cyto.2006.12.003html,0.7177603227186619
10.1002%ijc.27627html,10.1016%j.cyto.2007.01.002html,0.6763990501760511
10.1002%ijc.27627html,10.1016%j.cyto.2007.04.003html,0.6794753994877161
10.1002%ijc.27627html,10.1016%j.cyto.2008.01.001html,0.6480197663199405
10.1002%ijc.27627html,10.1016%j.cyto.2008.02.005html,0.6787967245807152
10.1002%ijc.27627html,10.1016%j.cyto.2008.06.003html,0.6741017044893176
10.1002%ijc.27627html,10.1016%j.cyto.2008.06.007html,0.6711265255181542
10.1002%ijc.27627html,10.1016%j.cyto.2008.12.013html,0.6940677272739657
10.1002%ijc.27627html,10.1016%j.cyto.2008.12.015html,0.7086395255041116
10.1002%ijc.27627html,10.1016%j.cyto.2008.12.021html,0.6772713373567085
10.1002%ijc.27627html,10.1016%j.cyto.2009.07.004html,0.6555227794355322
10.1002%ijc.27627html,10.1016%j.cyto.2009.11.020html,0.08970514742628688
10.1002%ijc.27627html,10.1016%j.cyto.2010.09.007html,0.08970514742628688
10.1002%ijc.27627html,10.1016%j.cyto.2011.02.016html,0.6883227465230495
10.1002%ijc.27627html,10.1016%j.cyto.2011.06.005html,0.6778283217671685
10.1002%ijc.27627html,10.1016%j.cyto.2011.06.006html,0.6928007586478567
10.1002%ijc.27627html,10.1016%j.cyto.2011.08.017html,0.6690397750970208
10.1002%ijc.27627html,10.1016%j.cyto.2012.04.029html,0.08970514742628688
10.1002%ijc.27627html,10.1016%j.cyto.2012.05.021html,0.08970514742628688
10.1002%ijc.27627html,10.1016%j.cyto.2012.08.025html,0.6817511078772303
10.1002%ijc.27627html,10.1016%j.cyto.2013.04.005html,0.6909610688207604
10.1002%ijc.27627html,10.1016%j.cyto.2013.04.009html,0.7021971702036757
10.1002%ijc.27627html,10.1016%j.cyto.2014.07.249html,0.6966825492096425
10.1002%ijc.27627html,10.1016%j.jaut.2004.10.003html,0.6886651313267264
10.1002%ijc.27627html,10.1016%j.jaut.2005.09.016html,0.6594440355333563
10.1002%ijc.27627html,10.1016%j.jaut.2006.05.001html,0.6754895729156969
10.1002%ijc.27627html,10.1016%j.jaut.2007.02.007html,0.6818702672029243
10.1002%ijc.27627html,10.1016%j.jaut.2008.12.003html,0.676176970474492
10.1002%ijc.27627html,10.1016%j.jaut.2014.02.013html,0.6696680651163309
10.1002%ijc.27627html,10.1016%j.lungcan.2006.06.001html,0.662412551006194
10.1002%ijc.27627html,10.1016%j.lungcan.2006.06.006html,0.6691437130574557
10.1002%ijc.27627html,10.1016%j.lungcan.2008.05.026html,0.680001049983297
10.1002%ijc.27627html,10.1016%j.lungcan.2009.06.013html,0.6660193810366973
10.1002%ijc.27627html,10.1016%j.lungcan.2009.10.010html,0.6876218134832031
10.1002%ijc.27627html,10.1016%j.lungcan.2011.01.012html,0.6984688837945625
10.1002%ijc.27627html,10.1016%j.lungcan.2011.10.002html,0.6963320644696067
10.1002%ijc.27627html,10.1016%S0169-5002(01)00212-4html,0.6994733623635893
10.1002%ijc.27627html,10.1016%S0169-5002(03)00239-3html,0.6999412624161085
10.1002%ijc.27627html,10.1038%34214html,0.6844612508394767
10.1002%ijc.27627html,10.1038%44188html,0.6700959511780835
10.1002%ijc.27627html,10.1038%nature07034html,0.66050895643943
10.1002%ijc.27627html,10.1038%nature07091html,0.6957994291939051
10.1002%ijc.27627html,10.1038%nature08027html,0.6626170749509003
10.1002%ijc.27627html,10.1038%nature10539html,0.6952475973069144
10.1002%ijc.27627html,10.1038%nature12878html,0.6693048417045144
10.1002%ijc.27627html,10.1038%onc.2012.182html,0.11651312557771676
10.1002%ijc.27627html,10.1038%onc.2013.184html,0.7020552835544813
10.1002%ijc.27627html,10.1038%onc.2013.237html,0.6946868482939464
10.1002%ijc.27627html,10.1038%onc.2014.22html,0.6946592590673488
10.1002%ijc.27627html,10.1038%onc.2014.404html,0.7086045182381225
10.1002%ijc.27627html,10.1073%pnas.1101273108html,0.7256840479913862
10.1002%ijc.27627html,10.1073%pnas.1108537109html,0.7140641154858143
10.1002%ijc.27627html,10.1073%pnas.1202214109html,0.7281504264216727
10.1002%ijc.27627html,10.1073%pnas.1211179110html,0.6817116520628045
10.1002%ijc.27627html,10.1073%pnas.1310331110html,0.6998716969284455
10.1002%ijc.27627html,10.1073%pnas.1319190110html,0.7028536617240873
10.1002%ijc.27627html,10.1111%j.1348-0421.2004.tb03525.xhtml,0.12781244512878698
10.1002%ijc.27627html,10.1111%j.1348-0421.2005.tb03723.xhtml,0.12781244512878698
10.1002%ijc.27627html,10.1111%j.1348-0421.2010.00241.xhtml,0.6538773727714358
10.1002%ijc.27627html,10.1111%j.1365-2672.2010.04795.xhtml,0.6789740066660221
10.1002%ijc.27627html,10.1111%j.1462-2920.2008.01842.xhtml,0.6834185899652214
10.1002%ijc.27627html,10.1111%j.1462-2920.2012.02741.xhtml,0.6762072420975613
10.1002%ijc.27627html,10.1111%j.1462-2920.2012.02788.xhtml,0.7002117574659517
10.1002%ijc.27627html,10.1111%j.1472-765X.2012.03263.xhtml,0.7125446859252836
10.1002%ijc.27627html,10.1126%science.1156725html,0.14682734825684374
10.1002%ijc.27627html,10.1126%science.1176709html,0.1454472351382281
10.1002%ijc.27627html,10.1126%science.1231897html,0.14669559222839101
10.1002%ijc.27627html,10.1128%IAI.00013-12html,0.6925555434143604
10.1002%ijc.27627html,10.1128%IAI.00063-12html,0.7134260364805052
10.1002%ijc.27627html,10.1128%IAI.00156-09html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.00206-12html,0.6917410855256235
10.1002%ijc.27627html,10.1128%IAI.00539-13html,0.6930092966273609
10.1002%ijc.27627html,10.1128%IAI.00552-13html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.00805-10html,0.6692372502020358
10.1002%ijc.27627html,10.1128%IAI.00913-08html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.00956-09html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.01008-13html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.01165-12html,0.6993276327112707
10.1002%ijc.27627html,10.1128%IAI.01192-08html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.01203-10html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.01769-14html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.05798-11html,0.6987494184214782
10.1002%ijc.27627html,10.1128%IAI.06056-11html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.06230-11html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.06295-11html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.68.1.72-79.2000html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.69.10.6131–6139.2001html,0.6737715827919152
10.1002%ijc.27627html,10.1128%IAI.71.2.766–773.2003html,0.6715484826899636
10.1002%ijc.27627html,10.1128%IAI.71.2.948-955.2003html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.71.3.1209–1216.2003html,0.6863697271723215
10.1002%ijc.27627html,10.1128%IAI.72.3.1223-1229.2004html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.73.3.1386-1398.2005html,0.12781244512878698
10.1002%ijc.27627html,10.1128%IAI.73.3.1754–1763.2005html,0.7179226708063615
10.1002%ijc.27627html,10.1128%IAI.74.2.1148-1155.2006html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.00001-09html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.00418-06html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.41.6.2341-2347.2003html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.41.8.3584-3591.2003html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.42.12.5885-5888.2004html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.42.2.665-669.2004html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.42.3.1082-1088.2004html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.43.7.3512-3515.2005html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.43.8.4002-4009.2005html,0.12781244512878698
10.1002%ijc.27627html,10.1128%JCM.44.3.772-776.2006html,0.12781244512878698
10.1002%ijc.27627html,10.1128%mBio.00252-13html,0.12781244512878698
10.1002%ijc.27627html,10.1128%mBio.00275-11html,0.12781244512878698
10.1002%ijc.27627html,10.1128%mBio.00495-12html,0.12781244512878698
10.1002%ijc.27627html,10.1186%1471-2180-10-53html,0.6908667005033865
10.1002%ijc.27627html,10.1186%1471-2180-13-113html,0.6896300507227537
10.1002%ijc.27627html,10.1186%bcr3128html,0.7204959233200132
10.1002%ijc.27627html,10.1186%bcr3200html,0.6886840083371515
10.1002%ijc.27627html,10.1186%bcr3201html,0.7147543560513667
10.1002%ijc.27627html,10.1186%bcr3322html,0.6991596985246016
10.1002%ijc.27627html,10.1186%bcr3441html,0.7008662943340948
10.1002%ijc.27627html,10.1186%bcr3692html,0.6931370780595829
10.1002%ijc.27627html,10.1186%gb-2013-14-10-r121html,0.688434332019404
10.1002%ijc.27627html,10.1371%journal.pbio.1001847html,0.16888753896277164
10.1002%ijc.27627html,10.1371%journal.pgen.1003094html,0.17335962305357022
10.1002%ijc.27627html,10.1371%journal.pgen.1003361html,0.1604016536781342
10.1002%ijc.27627html,10.1371%journal.pgen.1004121html,0.1733167110295114
10.1002%ijc.27627html,10.1371%journal.pgen.1004480html,0.16089120881275676
10.1002%ijc.27627html,10.1371%journal.pntd.0002890html,0.17806974534149056
10.1002%ijc.27627html,10.1371%journal.pone.0053510html,0.18435234809303946
10.1002%ijc.27627html,10.1371%journal.pone.0053940html,0.1728363889933221
10.1002%ijc.27627html,10.1371%journal.pone.0057285html,0.15618392912129908
10.1002%ijc.27627html,10.1371%journal.pone.0062170html,0.1579816243150044
10.1002%ijc.27627html,10.1371%journal.pone.0063581html,0.16436772067515948
10.1002%ijc.27627html,10.1371%journal.pone.0064904html,0.1595101770601497
10.1002%ijc.27627html,10.1371%journal.pone.0068296html,0.15720341043197616
10.1002%ijc.27627html,10.1371%journal.pone.0069134html,0.1588536930865544
10.1002%ijc.27627html,10.1371%journal.pone.0069485html,0.1589132532893709
10.1002%ijc.27627html,10.1371%journal.pone.0069583html,0.17431453464256297
10.1002%ijc.27627html,10.1371%journal.pone.0069592html,0.17448305071275594
10.1002%ijc.27627html,10.1371%journal.pone.0070508html,0.1724636301707636
